	sample1	sample2	sample3	sample4
LOC100505555	13	3	9	10
LOC124904635	9	13	13	7
FBXL12	917	936	892	1025
LOC124900430	8	14	5	3
UBL5	2738	1761	3435	3648
PIN1-DT	10	4	6	6
PIN1	1937	1267	1312	1909
OLFM2	195	555	1379	1077
LOC124904636	2	4	9	3
COL5A3	1550	1721	56	69
RDH8	0	3	9	2
MIR5589	0	0	0	0
C3P1	1	1	2	1
SHFL	181	220	388	438
ANGPTL6	154	186	11	5
PPAN	101	75	212	281
PPAN-P2RY11	0	0	0	0
SNORD105	0	1	4	8
SNORD105B	4	1	3	4
P2RY11	0	0	0	0
EIF3G	2797	1946	3496	4405
DNMT1	5184	4924	10133	11206
S1PR2	808	1043	891	906
MIR4322	4	15	2	3
MRPL4	1006	756	2087	2652
LIMASI	0	2	1	1
ICAM1	322	250	788	309
ICAM4	58	72	100	65
ICAM5	46	75	330	161
FDX2-ZGLP1	1	5	4	2
ZGLP1	0	1	0	0
FDX2	0	0	0	0
RAVER1	1195	1310	2909	2977
ICAM3	139	154	700	769
TYK2	2418	2447	847	838
CDC37	2748	2257	4101	5787
MIR1181	0	0	0	0
PDE4A	79	89	177	137
KEAP1	2019	1401	1566	2266
S1PR5	51	88	130	118
ATG4D	896	570	932	961
MIR1238	0	0	1	0
KRI1	621	576	1157	1432
CDKN2D	481	224	50	51
AP1M2	2	33	3428	3303
SLC44A2	3833	3460	3518	3860
ILF3-DT	369	297	538	552
ILF3	11005	10808	19473	20396
QTRT1	564	532	767	1042
DNM2	3254	2885	3701	4103
MIR638	1	0	0	1
LOC124904637	17	28	3	3
MIR4748	0	7	0	1
MIR199A1	3	8	5	2
MIR6793	3	2	2	0
TMED1	924	681	687	902
C19orf38	47	76	5	4
HIKESHIP2	0	1	5	3
CARM1	1313	1242	3996	4484
YIPF2	439	389	746	873
TIMM29	426	324	623	790
SMARCA4	5058	5796	13018	13908
LDLR-AS1	2	6	5	4
LDLR	1096	1436	5203	6010
MIR6886	0	0	0	0
SPC24	1940	1579	1301	1863
KANK2	10823	8164	1657	2184
DOCK6	2434	1865	1392	1093
LOC105372273	100	78	7	14
ANGPTL8	21	44	13	15
TSPAN16	3	10	6	4
HSPC102	0	0	0	0
RAB3D	778	804	1055	800
TMEM205	743	587	1032	1182
CCDC159	147	167	33	27
PLPPR2	368	435	357	404
SWSAP1	55	47	71	113
EPOR	310	279	471	376
RGL3	13	31	655	587
ODAD3	3	25	186	119
PRKCSH	3458	3164	6876	7588
ELAVL3	12	47	65	23
ZNF653	191	151	263	225
MIR7974	6	6	5	3
ECSIT	1760	1093	1255	1407
CNN1	5481	3645	409	494
ELOF1	749	556	1187	1629
ACP5	23	27	310	301
LOC124904638	2	2	3	2
ZNF627	1026	947	1092	1144
HNRNPA1P10	30	32	92	64
ZNF833P	70	89	46	43
ZNF823	322	351	222	181
ZNF441	534	662	84	55
LOC124904639	6	6	0	0
ZNF491	195	218	59	44
ZNF440	538	622	567	451
ZNF439	567	633	29	24
ZNF69	1093	1024	1120	1096
ZNF700	676	806	742	642
ZNF763	180	143	74	84
ZNF433-AS1	82	118	609	646
ZNF433	246	286	131	83
ZNF878	42	46	273	296
ZNF844	1833	1391	942	1088
ZNF788P	818	623	2121	2904
ZNF625-ZNF20	62	51	103	125
ZNF20	0	0	1	1
ZNF625	291	292	578	616
ZNF136	529	586	643	646
LOC100289333	72	68	9	14
ZNF44	1683	1900	401	368
ZNF563	123	120	159	129
ZNF442	218	275	181	195
ZNF799	171	192	199	206
ZNF443	280	322	423	540
ZNF709	477	493	254	252
ZNF564	597	682	561	580
LINC02926	5	10	9	11
ZNF490	637	591	531	613
ZNF791	1184	1187	1495	1587
LOC105372279	15	16	13	12
MAN2B1	1168	1231	2730	2685
WDR83	252	214	187	278
WDR83OS	1148	626	667	1003
DHPS	880	746	1628	1472
GNG14	2	2	2	2
FBXW9	202	149	437	405
TNPO2	3246	3110	2453	2914
SNORD135	1	4	6	8
SNORD41	0	1	2	0
TRIR	2640	2106	2526	3140
GET3	926	732	2152	2589
BEST2	8	5	83	86
HOOK2	534	596	1386	1635
MIR5684	1	2	1	0
JUNB	437	416	350	381
PRDX2	10625	6314	8127	8610
THSD8	1	1	1	1
RNASEH2A	905	806	2448	2734
RTBDN	0	2	86	45
LOC105372281	0	0	90	48
MAST1	27	80	663	466
MIR6794	0	0	0	0
DNASE2	333	340	1190	1039
KLF1	56	112	14	52
GCDH	687	557	1154	1501
SYCE2	60	60	57	70
MIR5695	4	0	3	4
FARSA	1304	1105	2499	3207
FARSA-AS1	3	11	13	22
CALR	18935	16936	25814	34977
MIR6515	0	0	0	0
RAD23A	2565	1707	2229	1953
GADD45GIP1	1098	783	2231	2341
DAND5	39	22	2	3
NFIX	1295	2408	13	21
LOC107985286	9	21	0	0
LYL1	235	209	26	58
LOC105372282	4	2	0	2
TRMT1	777	744	2235	2807
NACC1	1673	1311	8231	9927
STX10	714	640	808	1108
IER2	836	963	3901	4223
CACNA1A	140	153	516	348
LOC107985287	0	0	3	2
LOC105372284	0	1	0	0
YJU2B	795	851	477	518
MRI1	701	849	625	840
C19orf53	1030	772	1681	1959
ZSWIM4	369	428	982	1053
LOC107985334	31	29	41	62
MIR23AHG	456	731	147	170
MIR24-2	0	0	0	0
MIR27A	0	0	0	0
MIR23A	0	0	0	0
NANOS3	31	30	6	6
MIR181C	1	1	1	1
MIR181D	2	2	0	0
BRME1	93	126	65	76
CC2D1A	777	757	1011	1356
PODNL1	23	32	27	53
DCAF15	780	735	1652	1942
RFX1	612	619	611	765
RLN3	1	1	1	0
IL27RA	202	286	556	725
PALM3	9	25	387	434
MISP3	53	50	58	35
MIR1199	0	0	0	0
C19orf67	28	20	22	10
SAMD1	1543	1117	2504	2170
PRKACA	4046	3190	701	729
SMIM46	9	10	0	0
LOC124904642	10	6	7	13
ASF1B	668	585	1097	1370
ADGRL1-AS1	99	128	75	66
ADGRL1	2187	2825	4584	5213
LINC01841	2	4	10	14
LINC01842	1	12	2	5
ADGRE5	1013	623	123	146
DDX39A	1761	1457	2236	3192
PKN1	4492	2940	4705	4787
PTGER1	4	7	16	22
GIPC1	1740	1244	1570	2483
DNAJB1	1964	1718	1767	2722
TECR	898	643	2087	1750
MIR639	0	0	0	0
NDUFB7	2613	1508	1554	1970
CLEC17A	1	0	1	0
ADGRE3	1	0	0	0
SNORA104	720	609	349	362
ZNF333	894	828	684	384
ADGRE2	9	23	136	78
OR7C1	1	1	0	0
OR7A5	2	0	0	0
OR7A10	0	0	0	0
OR7A17	0	1	0	0
OR7C2	0	0	0	0
SLC1A6	0	25	505	466
CCDC105	0	0	0	0
CASP14	0	0	0	0
OR1I1	0	1	0	1
SYDE1	1885	1467	893	743
ILVBL	2174	1273	1649	1620
NOTCH3	6948	10490	4949	4852
MIR6795	0	0	0	0
EPHX3	41	38	693	791
BRD4	3300	3418	2088	2072
LOC124904643	13	21	15	6
AKAP8	994	1039	1747	1890
AKAP8L	2236	2012	2955	3259
WIZ	1966	1696	1138	1211
MIR1470	0	0	0	0
RASAL3	21	76	24	3
PGLYRP2	1	2	2	0
CYP4F22	2	1	1	1
LOC124904644	0	2	0	1
CYP4F8	0	0	0	0
CYP4F3	7	8	1	0
CYP4F12	39	28	0	0
OR10H2	0	0	0	0
OR10H3	0	0	0	0
CYP4F24P	37	23	0	1
OR10H5	0	1	0	0
OR10H1	0	2	0	0
LOC124900418	1	2	0	0
UCA1	0	1	0	0
CLEC4OP	2	0	0	0
CYP4F2	1	4	0	0
CYP4F11	0	0	0	0
OR10H4	0	0	0	0
LOC105372291	0	0	0	0
LINC00661	1	0	0	0
LINC00905	0	0	0	0
LINC01855	0	0	0	0
TPM4	10413	14961	16531	18272
RAB8A	1310	1326	1970	2462
HSH2D	3	18	88	63
CIB3	0	0	1	0
FAM32A	177	159	195	307
LOC124904646	14	21	18	17
AP1M1	2435	2010	817	996
KLF2	752	684	5	8
EPS15L1	1364	1325	1002	763
CALR3	1	0	6	11
C19orf44	283	274	152	170
CHERP	775	769	1216	1194
SLC35E1	1876	1684	2400	1795
LOC105372295	18	31	22	17
MED26	321	307	456	509
LOC105372296	34	20	9	17
SMIM7	1222	1195	994	1261
LOC124904647	59	90	57	51
TMEM38A	586	314	278	270
NWD1	4	7	4	2
LOC124904648	2	3	2	1
SIN3B	2143	2054	1702	1977
F2RL3	29	37	11	3
CPAMD8	629	1009	305	301
HAUS8	268	264	371	396
MYO9B	3932	4399	4230	4288
SNORA118	5	3	4	2
USE1	387	324	182	164
OCEL1	109	97	214	210
NR2F6	1796	1378	4346	5700
USHBP1	246	196	391	358
BABAM1	1792	1396	2595	2908
ANKLE1	45	55	401	478
ABHD8	243	207	360	513
MRPL34	722	566	1187	1409
DDA1	770	559	680	963
ANO8	607	611	1114	1146
GTPBP3	412	421	1017	1311
PLVAP	1714	1848	2	3
LOC105372298	0	0	0	0
CCDC194	1	9	18	14
BST2	63	126	1162	944
BISPR	18	37	43	32
MVB12A	574	454	620	653
TMEM221	23	51	52	43
NXNL1	2	3	2	0
SLC27A1	741	666	451	303
PGLS-DT	19	23	15	11
PGLS	685	716	896	891
NIBAN3	5	23	15	14
COLGALT1	3972	3077	4432	3576
UNC13A	14	56	4092	3335
MAP1S	918	802	2292	2562
LOC124904649	3	9	7	3
FCHO1	9	96	911	1060
B3GNT3	4	6	49	68
INSL3	0	2	36	30
JAK3	342	653	361	287
RPL18A	10629	6373	16955	17234
SNORA68	240	504	471	329
SLC5A5	2	1	83	60
CCDC124	556	455	1243	1175
KCNN1	13	69	338	287
ARRDC2	140	147	654	322
IL12RB1	9	13	2	0
MAST3	371	363	550	528
LOC124904650	0	0	1	4
PIK3R2	2422	2087	2530	2654
IFI30	101	116	756	768
MPV17L2	305	223	593	945
RAB3A	132	104	356	202
LOC102725254	6	9	15	3
PDE4C	73	41	373	165
LOC729966	0	0	1	0
IQCN	72	121	18	6
JUND	2342	2394	2298	2015
MIR3188	0	0	0	0
LOC124904652	11	14	28	19
LOC124904653	8	10	10	25
LSM4	1889	1332	5782	6036
LOC105372300	49	69	73	109
LOC124904654	1	2	4	2
PGPEP1	1351	809	1709	1819
GDF15	71	64	494	189
MIR3189	0	2	7	2
LRRC25	17	11	13	11
SSBP4	1277	1459	583	841
ISYNA1	4137	4345	4739	4727
ELL	469	530	730	789
FKBP8	4551	3216	8559	7923
KXD1	1673	1524	4160	3471
UBA52	9143	6378	13372	14556
REX1BD	841	629	890	1189
CRLF1	11	85	450	300
TMEM59L	12	60	290	203
KLHL26	252	199	377	417
CRTC1	682	760	341	283
COMP	4	10	4	0
UPF1	3338	3107	4803	5732
CERS1	61	45	249	223
GDF1	0	0	0	0
COPE	2962	2154	3055	3644
DDX49	1183	952	1100	1813
HOMER3	559	473	554	671
HOMER3-AS1	12	15	7	12
SUGP2	6326	6253	5371	4771
ARMC6	1074	837	1789	2756
LOC124904655	10	26	7	9
SLC25A42	377	319	344	223
TMEM161A	598	515	1418	1384
BORCS8-MEF2B	0	0	0	0
MEF2B	2	2	1	1
BORCS8	142	133	69	125
RFXANK	702	533	513	771
NR2C2AP	173	173	244	323
NCAN	2	21	91	100
HAPLN4	40	71	158	295
TM6SF2	63	65	61	46
SUGP1	759	759	992	1309
MAU2	2174	1987	1537	1593
LOC124904656	3	2	1	5
GATAD2A	2564	3115	7486	9089
MIR640	4	9	2	0
TSSK6	34	30	63	38
NDUFA13	5090	2947	4121	4500
YJEFN3	325	299	161	184
CILP2	24	45	516	443
PBX4	32	55	31	30
LPAR2	52	229	732	822
GMIP	137	216	499	663
ATP13A1	1254	1217	2313	2872
ZNF101	309	376	2211	2683
ZNF14	483	518	538	535
LOC101060187	29	24	1	0
LINC00663	122	87	90	52
ZNF56P	22	47	33	19
ZNF506	951	1313	404	405
LOC124904664	175	238	262	210
ZNF253	896	929	1587	2248
ZNF93	815	1093	2949	3093
LOC124904665	39	78	19	10
ZNF682	296	457	972	1137
LOC105372308	28	43	34	28
LOC105372309	2	2	1	8
ZNF90	255	409	3454	3819
LOC105372310	930	1355	4753	7121
LOC124904662	21	36	223	209
LOC124904667	3	4	2	0
ZNF486	403	567	1281	1534
LOC102724427	0	0	0	0
LOC105372314	0	0	0	3
LOC124904660	57	85	476	603
ZNF826P	77	66	571	630
MIR1270	3	8	14	11
LOC124904663	16	9	41	35
LOC105372317	0	0	0	0
LOC105372316	0	7	8	1
ZNF737	678	846	944	1057
LOC105372318	25	63	30	7
ZNF626	668	826	1506	1498
LOC105372319	0	3	7	1
ZNF66	399	560	1765	1926
ZNF85	458	636	1077	1007
LOC112268247	0	2	0	0
ZNF430	377	477	653	721
ZNF714	894	1935	2582	2982
ZNF431	1837	2196	1923	2039
ZNF708	604	1069	1146	1428
ZNF738	919	1009	3005	3419
ZNF493	943	1411	1359	1417
LOC105372321	1265	1482	3174	3593
LINC00664	128	167	477	367
ZNF429	920	869	820	735
LOC124904670	111	229	4	1
LOC101929007	45	45	5	4
LOC105372323	49	67	2	2
LOC400682	17	11	2	2
ZNF100	552	683	955	1038
CCNYL6	71	118	29	22
ZNF43	1634	2394	3839	2834
LOC105372324	0	1	0	0
LOC105372326	1	7	0	0
LOC105372325	2	4	0	1
ZNF208	168	709	173	148
LOC124904672	13	49	1	1
LOC112268248	2	1	0	0
ZNF257	162	299	1	1
ZNF676	100	244	2	3
ZNF729	10	54	4	7
LOC105372330	0	0	0	0
ZNF98	103	159	2	2
LOC105376917	3	21	0	0
LOC101929124	9	67	0	0
LINC01233	0	0	0	0
LOC105372331	0	0	0	0
GOLGA2P9	0	0	0	0
LOC100996349	0	0	0	0
LINC01785	0	0	1	0
ZNF492	119	153	7	7
ZNF99	121	265	3	3
ZNF723	3	5	7	2
LOC105372332	0	0	0	0
ZNF728	112	242	2	4
LINC01859	0	5	0	0
LINC01858	7	12	0	1
ZNF730	1406	1906	4410	4676
ZNF724	477	556	3054	3500
IPO5P1	1166	1342	902	1445
ZNF91	7415	7369	2868	2464
LOC124904675	22	15	1	0
LOC124904674	28	27	2	0
LOC107985285	14	9	2	1
LINC01224	315	224	949	1049
LOC105372335	6	11	18	9
LOC105372334	2	1	0	1
LOC105372337	2	3	10	0
LOC105372338	1	1	1	0
LOC105372339	0	0	0	0
ZNF675	336	472	1490	1280
ZNF681	322	430	1231	1060
RPSA2	918	1143	3195	2449
LOC124904677	87	141	143	78
ZNF726	278	410	150	102
LOC100505851	8	5	5	1
ZNF254	2129	2828	2061	1691
HAVCR1P1	104	127	0	2
LOC124904678	21	23	0	0
LOC105372345	11	14	31	13
LINC00662	101	121	178	160
LINC02987	171	138	220	243
LOC105372348	5	6	0	0
LOC105372347	0	2	0	0
LOC105372346	0	1	0	0
LOC100420587	8	16	106	91
LOC105372349	3	2	17	16
LOC124904681	3	4	16	14
LOC102724908	15	15	31	16
LOC124904679	4	4	4	9
LOC124904797	0	1	0	0
LINC00906	3	0	0	0
LOC102724958	1	0	0	0
LINC01532	0	0	0	0
LOC124904682	0	0	0	0
UQCRFS1	4146	2825	3928	4902
UQCRFS1-DT	5	2	1	0
VSTM2B-DT	0	0	0	0
LOC124904683	0	0	6	7
VSTM2B	0	2	42	20
POP4	505	490	550	781
LOC105372353	3	0	3	3
PLEKHF1	77	48	441	676
C19orf12	1223	1327	652	718
LOC107985345	1	4	3	3
CCNE1	219	261	1585	2485
URI1	1905	1950	3195	3665
LOC107985271	1	1	0	0
ZNF536	233	323	4	5
LOC124904685	0	10	6	6
LOC105372354	0	1	2	2
LINC01834	0	0	0	0
LOC105372355	0	0	0	0
LOC124900621	0	1	0	0
LOC105372356	4	5	3	1
LOC105372358	2	2	1	0
TSHZ3	402	686	787	571
LINC01791	1	2	1	0
TSHZ3-AS1	331	768	431	268
LOC124904794	18	81	148	55
LINC02841	0	0	0	0
THEG5	0	0	2	0
LOC105372361	0	2	0	0
LOC105372362	0	0	0	0
LINC01837	4	4	0	0
LOC105372364	0	0	0	0
LINC01533	0	0	0	0
LOC105376899	0	0	0	0
LINC01782	0	2	0	1
LOC124904688	0	0	0	1
ZNF507	1941	1914	1882	1219
LOC124904689	14	33	14	6
DPY19L3-DT	27	60	44	77
DPY19L3	1951	3122	2621	2514
PDCD5	1769	1508	1603	2109
ANKRD27	839	1011	3332	3320
SNORA68B	4	6	1	0
RGS9BP	27	7	14	6
NUDT19	633	551	201	206
LOC124904690	51	86	18	27
TDRD12	37	56	60	84
SLC7A9	17	16	9	2
CEP89	1009	853	590	603
FAAP24	70	61	112	126
RHPN2	310	349	1369	1237
GPATCH1	441	382	352	481
WDR88	5	10	3	1
LOC124904691	119	112	93	88
TRT-AGT1-3	0	2	1	2
LRP3	1368	948	2132	2651
SLC7A10	6	25	71	55
CEBPA	85	89	184	172
CEBPA-DT	19	34	70	87
CEBPG	1234	1357	1895	2478
PEPD	926	684	1738	2024
LOC124904692	22	57	24	41
LOC105372370	0	2	5	10
LOC100996681	0	0	1	0
CHST8	31	94	413	294
KCTD15	2719	2503	1147	1543
LOC124904693	0	2	2	0
SUNO1	34	67	210	231
LOC105372371	0	0	2	1
LSM14A	3624	4020	6819	5569
GARRE1	3190	2712	1946	2020
GPI	23086	14102	23949	15747
PDCD2L	127	115	655	870
LOC124904695	0	2	1	2
UBA2	2953	3068	10623	10233
WTIP	1598	1301	683	925
ZNF807P	7	14	4	1
LOC105372374	5	5	1	0
SCGB1B2P	4	4	5	8
SCGB2B2	31	50	5	0
SCGB2B3P	1	7	1	1
ZNF302	2267	2026	809	987
ZNF181	1047	1065	389	447
LOC124904698	98	92	10	7
ZNF599	212	229	86	89
LOC124904696	2	0	0	0
LINC01801	61	35	16	24
LINC03049	30	22	107	102
LINC00904	0	0	0	0
LOC105372377	0	1	1	3
LINC01838	1	1	7	6
ZNF30-AS1	4	1	2	1
ZNF30	247	225	241	291
ZNF792	463	489	451	412
LOC124904699	5	3	1	4
LOC124904700	0	0	0	0
GRAMD1A	1280	1324	5709	4085
SCN1B	41	37	127	126
HPN	14	31	689	355
HPN-AS1	0	2	22	16
LOC124904701	1	10	16	20
FXYD3	7	36	8	13
MIR6887	0	0	0	0
LGI4	144	184	130	82
FXYD1	1425	743	126	103
FXYD7	21	27	77	55
FXYD5	356	450	1791	1743
LOC105372379	0	0	0	5
FAM187B	1	0	2	3
LSR	512	487	4771	5994
LOC105372380	27	31	71	95
USF2	2341	1760	2105	2305
HAMP	23	18	1	1
MAG	13	33	2	4
CD22	25	94	9	7
MIR5196	0	0	0	0
FFAR1	3	8	10	6
FFAR3	2	2	0	1
GPR42	0	0	0	0
LINC01531	13	7	0	0
LOC101927522	19	27	0	0
FFAR2	5	5	0	1
KRTDAP	3	6	22	7
LOC124904703	7	13	42	20
DMKN	427	429	2358	2756
SBSN	0	0	3	2
GAPDHS	157	151	254	406
TMEM147-AS1	140	133	284	371
TMEM147	1024	647	2155	2711
ATP4A	8	8	31	44
LOC124904704	51	98	3	0
PMIS2	0	0	2	0
LINC01766	0	0	0	1
HAUS5-DT	0	0	4	3
HAUS5	686	785	758	1130
RBM42	1273	984	1539	2153
ETV2	22	21	23	25
COX6B1	6543	3692	3679	3817
UPK1A	2	1	97	19
UPK1A-AS1	0	5	86	19
ZBTB32	32	73	80	104
KMT2B	1821	1916	2080	1767
IGFLR1	85	73	104	125
U2AF1L4	289	239	154	192
PSENEN	670	535	987	1154
LIN37	252	228	120	142
HSPB6	306	387	9	4
PROSER3	409	477	277	251
ARHGAP33	937	973	416	325
LINC01529	14	17	13	10
PRODH2	17	15	3	0
NPHS1	93	212	27	29
KIRREL2	8	49	185	148
LOC107985317	0	2	4	0
APLP1	131	361	366	303
LOC124904705	1	0	0	1
NFKBID	54	87	166	230
HCST	22	21	24	22
TYROBP	86	55	0	0
LRFN3	224	293	453	443
LOC105372383	8	7	14	19
SDHAF1	244	187	471	510
SYNE4	9	24	509	638
ALKBH6	184	154	309	417
LOC101927572	14	29	19	26
CLIP3	371	650	308	224
THAP8	135	108	223	194
WDR62	707	719	1730	2772
OVOL3	9	18	9	16
POLR2I	621	426	1109	1461
TBCB	1400	1218	1895	2351
LOC105372385	2	4	2	3
CAPNS1	5613	4071	3666	4299
COX7A1	2944	1409	31	29
ZNF565	170	226	70	135
ZNF146	3347	3889	8620	9434
LOC107985304	85	129	60	33
LOC124904707	15	32	22	14
LOC100134317	11	19	19	12
LINC00665	397	391	1164	1497
ZFP14	736	822	879	912
ZFP82	830	874	1629	1627
LOC644189	5	3	5	6
ZNF566	403	558	371	463
ZNF566-AS1	28	23	38	37
ZNF260	1447	1684	2164	2881
ZNF529	1634	1998	853	877
ZNF529-AS1	129	216	133	114
ZNF382	1594	1271	396	469
ZNF461	354	348	232	270
ZNF567	466	568	730	816
ZNF567-DT	20	26	20	15
ZNF850	2248	2177	6950	8607
LOC728485	51	40	392	540
ZNF790-AS1	55	99	86	85
ZNF790	463	487	341	336
ZNF345	259	312	168	287
ZNF829	435	447	658	792
ZNF568	579	656	383	395
ZNF420	635	619	693	792
LOC105372390	82	164	17	9
ZNF585A	814	736	858	722
ZNF585B	906	904	593	667
ZNF383	511	566	339	302
LINC01535	90	127	39	46
LOC284412	27	37	21	17
ZNF875	2437	2570	2030	1803
ZNF527	578	579	178	212
ZNF569	420	574	1033	1015
ZNF570	588	638	587	602
ZNF793-AS1	114	79	71	72
ZNF793	520	776	414	526
LOC124904708	201	205	40	42
ZNF571-AS1	233	226	27	10
ZNF540	67	102	9	14
ZNF571	208	215	164	156
ZFP30	915	1047	414	409
ZNF781	271	352	25	17
ZNF607	713	624	849	973
ZNF573	451	470	315	352
LOC105372394	5	9	12	10
LOC644554	83	86	146	145
WDR87BP	32	47	49	52
LOC105372395	0	0	0	0
WDR87	2	0	4	2
LOC107985301	1	0	0	1
SIPA1L3	1195	1306	2118	2339
LOC105372396	2	4	4	1
SNORD152	3	1	0	2
DPF1	88	113	163	264
PPP1R14A	119	146	110	81
SPINT2	785	1042	7010	7970
YIF1B	793	551	1695	1707
C19orf33	0	0	0	0
KCNK6	587	437	941	657
CATSPERG	62	91	53	29
LOC124904798	2	4	4	3
PSMD8	3537	2459	4442	5559
GGN	23	26	58	60
SPRED3	11	15	177	211
FAM98C	162	159	93	88
RASGRP4	35	38	86	57
RYR1	102	171	1029	805
LOC124904710	0	0	2	4
MAP4K1	15	48	205	180
MAP4K1-AS1	0	0	3	1
EIF3K	6152	4022	5683	5999
ACTN4	4914	6187	6800	8545
LOC107985291	46	65	15	9
CAPN12	20	34	54	36
LOC124904711	5	14	12	9
LGALS7	7	0	0	1
LGALS7B	2	1	7	1
LGALS4	9	9	2	2
ECH1	3496	2203	1581	1200
LOC124904712	198	274	143	165
HNRNPL	4601	3759	10690	12470
RINL	113	118	351	398
SIRT2	1577	1116	393	352
NFKBIB	302	221	513	711
CCER2	6	20	12	10
SARS2	704	615	1248	1560
MRPS12	540	384	1085	1616
LOC124904713	38	75	22	19
FBXO17	640	802	879	803
FBXO27	393	290	585	667
ACP7	4	5	3	10
PAK4	1592	1396	1322	1384
LOC124904714	21	37	9	6
LOC124904716	31	62	6	4
NCCRP1	9	22	32	32
SYCN	1	1	1	0
LOC124904717	2	0	5	5
IFNL3	0	0	2	0
IFNL4	0	7	2	4
IFNL2	0	1	0	0
IFNL1	0	0	1	0
LRFN1	83	127	189	246
GMFG	125	155	7	4
SAMD4B	3148	3388	3243	3436
PAF1	1613	1198	866	1285
MED29	1275	925	1086	1602
ZFP36	271	301	176	180
MIR4530	2	1	0	0
TRI-TAT1-1	6	3	3	1
PLEKHG2	3437	4159	1212	1556
RPS16	7074	5237	17599	11130
SUPT5H	3337	2781	4412	5776
SNORD175	7	16	4	18
TIMM50	1375	1095	3097	3925
LOC124904718	82	102	74	89
DLL3	12	24	297	245
SELENOV	1	5	159	154
EID2B	153	97	107	96
EID2	378	415	523	744
LOC105372399	0	0	0	0
LGALS13	8	0	0	0
LOC100129935	3	0	0	0
LGALS16	0	0	0	0
LGALS17A	0	0	0	0
LGALS14	10	1	0	0
CLC	3	2	0	2
LEUTX	0	0	0	1
LOC124904719	0	0	5	4
DYRK1B	858	689	251	301
MIR6719	3	10	2	5
FBL	1653	1603	8224	5492
FCGBP	186	472	56	53
LOC124904722	0	3	1	2
LOC124904720	3	11	6	7
PSMC4	2025	1594	2849	4292
ZNF546	462	562	125	101
ZNF780B	1708	2142	781	1081
ZNF780A	1020	1180	822	907
MAP3K10	309	293	523	546
TTC9B	5	6	7	6
CCNP	2	1	23	29
AKT2	3471	3016	2730	3437
LOC107985289	74	134	15	11
MIR641	35	49	26	28
C19orf47	912	654	338	439
PLD3	4249	4432	6187	6701
MIR6796	0	0	0	1
HIPK4	17	17	29	17
PRX	501	476	533	425
SERTAD1	322	252	208	269
SERTAD3	976	718	515	648
SERTAD3-AS1	3	7	14	19
BLVRB	910	630	854	824
SPTBN4	29	67	81	81
SHKBP1	580	561	1650	1550
LTBP4	6974	9749	1454	1378
NUMBL	314	589	434	458
COQ8B	989	776	1013	1186
ITPKC	579	535	665	730
ACTMAP	294	287	618	357
SNRPA	1292	1180	5587	4869
MIA	3	2	1	1
MIA-RAB4B	0	0	0	0
RAB4B-EGLN2	1	0	0	0
RAB4B	0	0	0	0
EGLN2	1	2	3	8
CYP2T1P	99	124	58	47
CYP2A6	12	14	2	2
CYP2A7	6	6	2	1
CYP2G1P	7	10	0	1
CYP2B7P	1	4	24	8
CYP2B6	0	0	21	36
CYP2A13	1	0	13	16
CYP2F1	1	1	1	3
LOC124904790	7	4	34	27
CYP2S1	9	19	3889	4507
AXL	2081	2261	1467	1995
HNRNPUL1	7140	6684	8196	8767
LOC105372401	44	57	38	41
CCDC97	798	715	392	452
TGFB1	351	512	316	276
B9D2	79	66	74	84
TMEM91	122	140	109	110
EXOSC5	287	214	1347	1645
BCKDHA	1503	1093	1544	1348
B3GNT8	178	110	26	42
DMAC2	1928	1199	1613	1889
ERICH4	3	4	1	0
LOC107985329	0	3	0	0
PCAT19	292	307	0	0
LINC01480	8	7	4	4
CEACAM21	56	66	0	0
LOC105372404	9	0	0	0
CEACAM4	4	2	0	0
LOC105372405	0	0	0	0
CEACAM7	0	0	0	0
CEACAM5	1	3	0	0
CEACAM6	2	21	1	0
LOC112268252	0	1	0	0
CEACAM3	0	0	0	0
LYPD4	0	1	1	0
DMRTC2	2	1	0	0
RPS19	14044	11698	32588	34542
MIR6797	0	4	12	11
CD79A	2	15	6	9
ARHGEF1	1239	1354	1709	1657
ERFL	18	13	11	5
RABAC1	929	910	1463	1734
ATP1A3	4689	2965	1049	908
GRIK5	60	255	991	860
ZNF574	655	538	1119	1390
POU2F2	46	93	143	93
LNROP	1	1	4	3
MIR4323	0	0	2	2
DEDD2	416	352	934	1226
ZNF526	517	533	601	842
GSK3A	972	858	1307	1459
ERF	1700	1465	1230	1551
CIC	3602	3675	2253	2296
PAFAH1B3	653	482	986	1230
PRR19	35	32	61	80
TMEM145	5	20	67	44
MEGF8	7462	5013	5735	5008
MIR8077	0	0	0	1
CNFN	3	3	94	83
LOC101930071	0	0	0	0
LIPE-AS1	130	89	52	29
LIPE	398	338	202	240
CXCL17	15	50	4	2
CEACAM1	88	137	75	38
LOC105372407	9	18	5	3
CEACAM8	14	17	4	0
PSG3	83	13	1	0
PSG8	24	8	0	0
PSG8-AS1	3	1	0	0
PSG10P	4	0	0	0
PSG1	111	4	0	0
PSG6	43	6	0	0
PSG7	11	3	0	0
PSG11	32	2	0	0
PSG2	66	9	0	0
PSG11-AS1	14	1	0	0
PSG5	54	3	0	0
PSG4	122	8	0	0
LOC284344	1	1	0	0
PSG9	63	7	0	0
PRG1	0	0	1	1
CD177	1	6	7	10
TEX101	1	2	2	2
LYPD3	6	22	85	70
PHLDB3	228	186	313	230
