	day7_rep1_wt	day7_rep2_wt	day7_rep1_mut	day7_rep2_mut
LOC105372390	3	1	6	14
ZNF585A	84	87	0	0
ZNF585B	67	64	63	85
ZNF383	154	155	156	141
LINC01535	17	19	15	19
LOC284412	2	5	6	3
ZNF875	780	601	704	708
ZNF527	47	70	53	57
ZNF569	77	89	68	71
ZNF570	74	68	53	108
ZNF793-AS1	8	2	8	12
ZNF793	42	47	39	69
LOC124904708	16	19	10	27
ZNF571-AS1	5	6	5	18
ZNF540	4	2	3	5
ZNF571	12	45	13	23
ZFP30	95	107	77	116
ZNF781	14	5	9	8
ZNF607	163	153	153	193
ZNF573	50	64	40	46
LOC105372394	0	1	0	0
LOC644554	0	0	0	0
WDR87BP	0	0	0	1
LOC105372395	0	0	0	0
WDR87	1	0	0	2
LOC107985301	0	0	0	0
SIPA1L3	466	451	435	427
LOC105372396	0	0	1	0
SNORD152	0	0	0	0
DPF1	22	41	16	11
PPP1R14A	16	17	11	9
SPINT2	1087	649	1280	1153
YIF1B	177	179	163	141
C19orf33	0	0	0	0
KCNK6	21	15	30	23
CATSPERG	39	25	41	60
LOC124904798	1	0	4	0
PSMD8	1078	818	873	818
GGN	8	9	5	5
SPRED3	39	44	29	41
FAM98C	19	18	12	6
RASGRP4	3	3	0	0
RYR1	9	22	15	22
LOC124904710	0	0	0	0
MAP4K1	21	18	18	20
MAP4K1-AS1	0	0	0	0
EIF3K	1401	962	1434	1290
ACTN4	4557	4728	4989	4571
LOC107985291	4	8	9	5
CAPN12	10	12	14	13
LOC124904711	1	2	3	4
LGALS7	0	0	0	0
LGALS7B	0	0	0	0
LGALS4	8	5	2	8
ECH1	2565	2652	1738	1669
LOC124904712	60	62	45	40
HNRNPL	493	451	558	439
RINL	11	17	18	12
SIRT2	89	99	83	84
NFKBIB	41	57	71	90
CCER2	11	18	22	17
SARS2	213	190	218	167
MRPS12	110	75	85	80
LOC124904713	29	35	30	20
FBXO17	393	342	340	334
FBXO27	113	86	98	71
ACP7	0	0	0	0
PAK4	346	364	308	259
LOC124904714	22	28	33	20
LOC124904716	27	32	30	13
NCCRP1	317	334	180	202
SYCN	0	3	1	0
LOC124904717	0	0	0	0
IFNL3	0	0	0	0
IFNL4	0	0	0	2
IFNL2	0	0	1	0
IFNL1	0	0	0	0
LRFN1	22	28	11	6
GMFG	3	0	22	16
SAMD4B	1907	2252	1825	1601
PAF1	471	419	413	350
MED29	504	500	486	449
ZFP36	101	143	311	277
MIR4530	0	0	0	1
TRI-TAT1-1	0	0	2	1
PLEKHG2	1721	1999	2083	1903
RPS16	7708	6786	8836	7315
SUPT5H	609	635	777	710
SNORD175	0	1	0	0
TIMM50	578	501	607	586
LOC124904718	11	7	9	6
DLL3	47	81	15	14
SELENOV	22	18	45	28
EID2B	26	15	16	28
EID2	89	92	74	66
LOC105372399	0	0	0	0
LGALS13	0	0	0	0
LOC100129935	0	0	0	0
LGALS16	0	0	0	0
LGALS17A	0	0	0	0
LGALS14	0	0	0	0
CLC	1	0	0	0
LEUTX	0	0	0	0
LOC124904719	1	0	0	0
DYRK1B	84	116	110	92
MIR6719	7	4	6	10
FBL	2150	1120	2414	2262
FCGBP	3	3	0	0
LOC124904722	0	1	0	1
LOC124904720	6	4	2	0
PSMC4	864	759	867	820
ZNF546	13	22	11	23
ZNF780B	82	195	114	168
ZNF780A	131	211	214	313
MAP3K10	16	12	10	10
TTC9B	1	2	2	1
CCNP	7	4	1	1
AKT2	928	1019	855	868
LOC107985289	56	69	64	55
MIR641	0	1	1	0
C19orf47	117	151	115	117
PLD3	1169	1483	1108	1047
MIR6796	0	0	1	1
HIPK4	23	21	10	12
PRX	18	13	9	13
SERTAD1	35	33	52	37
SERTAD3	175	154	140	141
SERTAD3-AS1	0	0	0	0
BLVRB	81	96	116	79
SPTBN4	1	3	3	6
SHKBP1	325	492	341	317
LTBP4	503	653	398	345
NUMBL	42	89	68	59
COQ8B	117	106	107	80
ITPKC	73	68	105	66
ACTMAP	628	686	696	614
SNRPA	462	456	496	423
MIA	0	0	0	0
MIA-RAB4B	0	0	0	0
RAB4B-EGLN2	0	0	0	0
RAB4B	0	0	0	0
EGLN2	0	1	0	0
CYP2T1P	136	135	82	80
CYP2A6	11	12	6	13
CYP2A7	5	7	3	2
CYP2G1P	9	15	1	4
CYP2B7P	14	14	8	12
CYP2B6	1	4	0	0
CYP2A13	0	0	0	2
CYP2F1	5	8	2	1
LOC124904790	3	4	6	2
CYP2S1	211	236	253	240
AXL	1434	1163	1592	1365
HNRNPUL1	6143	5461	5635	5133
LOC105372401	41	45	53	35
CCDC97	463	481	507	533
TGFB1	240	284	265	243
B9D2	60	41	32	28
TMEM91	24	20	23	13
EXOSC5	76	75	71	78
BCKDHA	107	115	135	120
B3GNT8	4	9	7	4
DMAC2	516	465	518	418
ERICH4	1	0	1	0
LOC107985329	0	0	0	0
PCAT19	1	0	3	9
LINC01480	0	0	2	1
CEACAM21	13	13	18	20
LOC105372404	0	0	0	0
CEACAM4	0	0	0	0
LOC105372405	0	0	0	0
CEACAM7	0	0	0	0
CEACAM5	1	0	0	0
CEACAM6	0	1	1	0
LOC112268252	0	0	0	0
CEACAM3	0	0	0	0
LYPD4	0	1	0	1
DMRTC2	0	0	0	1
RPS19	3982	2979	4701	3786
MIR6797	1	0	0	0
CD79A	0	1	0	0
ARHGEF1	129	113	93	83
ERFL	3	5	3	4
RABAC1	252	218	262	218
ATP1A3	29	28	10	11
GRIK5	45	73	64	69
ZNF574	470	608	420	372
POU2F2	11	14	14	13
LNROP	0	0	0	0
MIR4323	0	0	0	0
DEDD2	147	157	197	190
ZNF526	143	185	122	105
GSK3A	751	897	668	660
ERF	611	646	709	613
CIC	286	477	317	290
PAFAH1B3	349	312	275	262
PRR19	4	6	10	8
TMEM145	2	0	0	2
MEGF8	573	561	541	531
MIR8077	0	0	0	0
CNFN	5	7	8	3
LOC101930071	0	0	0	0
LIPE-AS1	7	15	9	4
LIPE	70	67	73	81
CXCL17	1	2	3	4
CEACAM1	7	6	11	14
LOC105372407	1	1	1	2
CEACAM8	0	1	0	0
PSG3	1	0	1	3
PSG8	0	0	2	5
PSG8-AS1	0	0	2	0
PSG10P	0	0	0	1
PSG1	0	0	5	9
PSG6	0	0	0	0
PSG7	0	0	1	2
PSG11	0	0	1	0
PSG2	0	0	1	2
PSG11-AS1	0	0	1	1
PSG5	0	0	0	3
PSG4	0	0	0	1
LOC284344	0	0	0	0
PSG9	0	0	3	7
PRG1	0	0	0	0
CD177	1	0	0	0
TEX101	0	0	0	0
LYPD3	7	6	5	0
PHLDB3	29	44	20	17
ETHE1	54	59	48	65
ZNF575	6	10	5	7
XRCC1	752	783	780	737
PINLYP	18	19	25	29
IRGQ	1043	804	882	788
ZNF576	149	128	136	97
ZNF428	21	11	20	17
SRRM5	6	12	4	0
LOC105372411	32	36	38	45
CADM4	45	30	41	33
PLAUR	84	70	99	71
LOC124904724	0	0	0	0
LOC105372412	0	1	1	0
IRGC	0	0	0	0
SMG9	280	272	360	284
KCNN4	0	0	0	1
LYPD5	0	0	0	1
ZNF283	59	63	65	95
ZNF404	0	2	6	7
LOC100505715	6	17	11	13
ZNF45-AS1	61	50	45	47
ZNF45	204	171	196	211
ZNF221	47	139	86	118
ZNF155	110	103	95	165
ZNF230-DT	5	0	1	3
ZNF230	34	32	42	33
ZNF222-DT	0	0	0	2
ZNF222	37	43	46	56
ZNF223	117	89	118	113
ZNF284	31	29	26	30
ZNF224	34	29	23	21
ZNF225-AS1	6	15	10	13
ZNF225	73	89	62	71
ZNF234	196	148	117	149
ZNF226	178	203	210	253
ZNF227	92	89	68	111
LOC124904726	14	10	9	7
ZNF233	18	26	32	26
ZNF235	52	56	42	78
ZNF112	49	70	75	66
ZNF285	15	28	22	51
ZNF229	20	10	51	68
ZNF180	137	159	155	207
CEACAM20	0	0	0	0
CEACAM22P	3	1	1	3
IGSF23	5	2	0	1
PVR	421	425	353	326
MIR4531	0	0	0	0
CEACAM19	72	105	65	83
LOC107985306	0	1	1	2
CEACAM16	0	0	0	1
BCL3	8	16	7	6
MIR8085	0	0	0	0
CBLC	6	11	32	43
BCAM	78	129	213	193
NECTIN2	1834	1941	2332	2094
TOMM40	232	256	255	226
APOE	858	1218	918	793
APOC1	175	91	273	230
APOC1P1	2	2	6	3
APOC4	0	0	0	0
APOC4-APOC2	0	0	0	1
APOC2	0	0	0	0
CLPTM1	1127	1228	1023	1042
RELB	8	6	9	17
CLASRP	172	154	202	200
ZNF296	8	15	13	14
GEMIN7	127	83	139	107
GEMIN7-AS1	5	8	6	7
PPP1R37	46	59	50	57
NKPD1	17	23	22	17
LOC105372420	1	0	0	1
TRAPPC6A	41	29	48	41
BLOC1S3	46	37	39	40
EXOC3L2	3	5	50	42
MARK4	267	325	217	219
CKM	9	20	2	4
KLC3	3	5	9	10
ERCC2	447	408	371	342
PPP1R13L	119	157	126	92
POLR1G	54	42	38	46
ERCC1	323	306	267	280
MIR6088	0	0	0	0
FOSB	31	23	384	355
TRU-TCA1-1	1	1	0	1
RTN2	46	46	48	31
PPM1N	12	2	13	15
LOC107985314	17	2	12	10
VASP	80	87	158	130
LOC107985315	0	2	3	0
OPA3	345	388	296	247
GPR4	1	3	13	16
EML2	22	11	21	17
MIR330	0	0	0	1
EML2-AS1	2	1	1	3
GIPR	69	59	102	76
MIR642A	0	0	0	0
MIR642B	0	0	0	0
SNRPD2	1223	553	1250	1006
QPCTL	15	21	15	16
FBXO46	135	148	171	151
MEIOSIN	1	2	0	2
SIX5	285	387	284	261
DM1-AS	0	2	1	2
DMPK	208	224	192	181
DMWD	285	451	270	298
RSPH6A	1	3	2	3
SYMPK	383	423	385	433
FOXA3	15	20	38	42
IRF2BP1	29	56	33	38
MYPOP	27	21	22	12
NANOS2	0	0	0	2
NOVA2	35	27	103	93
CCDC61	4	7	4	2
MIR769	0	0	0	0
PGLYRP1	5	6	5	4
LOC105372421	3	7	6	12
IGFL4	4	1	0	2
IGFL2	2	2	0	2
IGFL3	5	3	1	3
LOC105372424	0	2	0	0
IGFL2-AS1	0	0	0	0
LOC93429	0	0	0	0
IGFL1	0	0	0	0
LOC124904728	0	0	0	0
HIF3A	510	521	494	411
PPP5C	920	850	852	785
LOC105372426	322	312	269	249
CCDC8	277	220	122	110
PNMA8C	9	6	7	13
PNMA8A	419	340	299	297
PNMA8B	14	8	5	2
PPP5D1P	12	5	9	5
CALM3	726	670	637	633
LOC124904729	0	4	1	3
PTGIR	1	4	1	1
GNG8	42	39	31	28
DACT3	722	897	499	498
DACT3-AS1	63	60	34	29
PRKD2	246	246	256	224
MIR320E	4	3	3	3
LOC107987269	7	14	17	13
STRN4	351	540	378	345
FKRP	326	274	334	264
SLC1A5	2640	2135	3950	3553
SNAR-E	0	0	0	0
AP2S1	289	263	358	335
LOC124904791	14	10	25	18
ARHGAP35	5218	4862	4892	4548
NPAS1	16	12	17	11
TMEM160	54	65	43	40
ZC3H4	384	367	460	407
SAE1	2390	1721	2233	2219
LOC124904730	166	157	180	163
BBC3	1	7	14	11
MIR3190	0	0	0	0
MIR3191	0	0	0	0
LOC124904731	2	0	2	2
CCDC9	32	35	57	48
INAFM1	0	0	0	0
C5AR1	3	5	23	18
C5AR2	0	0	1	1
DHX34	270	300	304	243
MEIS3	318	341	223	209
SLC8A2	6	4	8	7
KPTN	65	42	54	57
NAPA-AS1	5	3	0	7
NAPA	256	298	254	225
ZNF541	1	2	1	1
BICRA	171	229	189	195
EHD2	64	81	123	115
LOC124904733	3	0	2	0
NOP53	1092	1182	1257	1316
SNORD23	1	1	1	0
NOP53-AS1	8	6	2	5
SELENOW	1556	840	1075	929
TPRX1	0	0	0	0
CRX	0	1	0	3
TPRX2	0	0	0	0
LINC01595	0	0	0	0
SULT2A1	0	0	3	0
SNAR-A12	0	0	0	0
SNAR-C5	0	0	0	0
SNAR-A1	0	0	0	0
SNAR-A3	0	0	0	0
SNAR-C2	0	0	0	0
SNAR-A2	0	0	0	0
SNAR-C4	0	0	0	0
SNAR-A13	0	0	0	0
SNAR-C3	0	0	0	0
SNAR-C1	0	0	0	0
BSPH1	0	0	0	0
ELSPBP1	0	0	1	0
CABP5	0	0	0	0
PLA2G4C	1	2	9	10
PLA2G4C-AS1	0	0	0	0
LIG1	387	312	320	332
LOC107985293	2	2	3	2
ZSWIM9	45	48	43	40
CARD8	351	360	271	289
LOC124904734	0	0	1	0
CARD8-AS1	5	2	3	2
ZNF114-AS1	0	0	0	1
ZNF114	71	72	57	55
ODAD1	4	4	0	0
LOC124904735	5	4	4	2
EMP3	99	83	82	71
TMEM143	133	138	85	79
SYNGR4	8	2	1	5
KDELR1	1578	1845	1818	1516
GRIN2D	7	13	16	10
GRWD1	329	282	314	286
KCNJ14	8	6	14	6
LOC105372430	0	0	0	0
CYTH2	691	479	714	688
LMTK3	4	10	6	10
SULT2B1	0	0	2	1
FAM83E	4	5	3	2
SPACA4	0	0	0	0
RPL18	6922	4294	7298	6343
SPHK2	31	32	39	41
DBP	16	11	7	5
CA11	82	75	114	109
SEC1P	0	1	1	1
NTN5	4	8	7	4
LOC105372431	4	2	4	1
FUT2	0	0	2	1
LOC105447645	1	0	0	0
MAMSTR	5	3	4	5
RASIP1	7	8	47	37
LOC124904737	1	3	3	2
IZUMO1	6	4	27	14
FUT1	42	30	202	167
FGF21	4	3	24	16
BCAT2	193	203	208	181
LOC105372432	13	3	9	14
HSD17B14	68	41	69	63
PLEKHA4	28	28	25	18
PPP1R15A	535	469	810	706
TULP2	4	2	2	5
NUCB1	311	294	302	276
NUCB1-AS1	1	0	0	0
DHDH	24	22	10	19
BAX	35	31	40	27
FTL	19759	14729	20120	19393
GYS1	361	401	294	265
RUVBL2	810	706	764	746
MIR6798	0	0	0	0
LHB	1	0	3	3
LOC101059948	0	0	1	0
LOC124904738	6	3	3	7
CGB3	0	0	0	0
SNAR-G2	0	0	0	0
CGB2	0	1	0	0
CGB1	0	0	0	0
SNAR-G1	0	0	0	0
CGB5	1	1	0	0
CGB8	0	0	0	0
CGB7	45	54	21	17
NTF4	86	97	30	35
KCNA7	14	24	11	7
SNRNP70	487	437	485	468
LIN7B	46	52	35	36
C19orf73	1	1	3	3
PPFIA3	18	19	24	21
HRC	308	302	86	85
TRPM4	60	83	52	40
LOC107985340	0	0	0	0
SLC6A16	160	167	145	135
MIR4324	9	12	9	2
CD37	47	44	34	32
TEAD2	671	679	702	694
DKKL1	6	11	9	9
LOC101928295	8	7	9	6
KASH5	1	0	0	0
LOC124904740	0	0	1	0
PTH2	0	1	0	0
GFY	5	14	28	19
SLC17A7	1	3	9	1
PIH1D1	256	195	335	303
ALDH16A1	117	158	124	96
FLT3LG	2	3	3	0
RPL13A	22623	12836	25605	22886
SNORD32A	5	2	4	3
SNORD33	0	0	0	1
SNORD34	1	1	1	0
SNORD35A	2	2	3	4
RPS11	13214	7031	15281	12754
SNORD35B	13	7	6	12
MIR150	0	0	0	0
FCGRT	92	95	113	82
RCN3	13	24	17	17
NOSIP	267	194	312	257
PRRG2	3	7	4	6
PRR12	389	610	439	385
RRAS	69	70	94	66
SCAF1	188	305	208	168
IRF3	144	147	172	168
BCL2L12	149	144	175	130
PRMT1	1511	1084	1291	1230
MIR5088	0	0	0	0
ADM5	21	32	20	29
CPT1C	201	171	160	130
TSKS	0	2	1	0
LOC105372434	0	0	0	0
AP2A1	290	429	318	278
MIR6799	0	0	0	0
LOC124904742	2	1	2	5
FUZ	47	56	39	30
LOC105372435	0	0	0	0
MED25	136	279	234	142
MIR6800	0	0	0	0
PTOV1-AS1	5	8	6	2
PTOV1	1191	1094	1153	993
MIR4749	0	0	0	0
PTOV1-AS2	24	24	16	17
PNKP	137	134	96	120
AKT1S1	77	124	92	94
TBC1D17	31	24	32	22
LOC124904743	3	2	2	1
MIR4750	0	0	0	0
IL4I1	2	1	8	4
NUP62	742	637	665	612
ATF5	235	223	468	367
MIR4751	0	0	0	0
SIGLEC11	0	1	3	0
LOC124904802	0	0	0	0
LOC124904745	0	0	0	0
SIGLEC16	2	2	2	1
VRK3	194	172	240	230
ZNF473	418	343	325	315
LOC124904744	11	6	8	4
ZNF473CR	1	1	1	0
SNAR-A4	0	0	0	0
SNAR-A14	0	0	0	0
SNAR-A5	0	0	0	0
SNAR-A6	0	0	0	0
SNAR-A7	0	0	0	0
SNAR-A8	0	0	0	0
SNAR-A9	0	0	0	0
SNAR-A10	0	0	0	0
SNAR-A11	0	0	0	0
SNAR-B1	0	0	0	0
LOC105372436	3	3	2	0
SNAR-B2	0	0	0	0
SNAR-D	0	0	0	0
IZUMO2	0	0	0	0
LOC124904746	0	0	2	0
MYH14	28	37	87	91
KCNC3	185	269	333	295
LOC105372437	30	30	40	33
NAPSB	26	27	23	31
NAPSA	36	25	22	21
NR1H2	68	81	78	59
POLD1	249	368	343	325
SPIB	3	5	5	3
MYBPC2	1	6	5	2
GARIN5A	23	21	22	20
EMC10	4368	3967	1177	1058
JOSD2	10	13	12	10
LOC124904747	6	12	4	3
ASPDH	1	3	4	1
LRRC4B	35	53	19	23
SNAR-F	0	0	0	0
SYT3	6	10	3	4
C19orf81	0	0	1	1
SHANK1	19	23	7	13
CLEC11A	11	13	15	13
GPR32	0	0	0	0
SMIM47	8	14	4	5
LOC105372439	22	10	23	9
ACP4	52	37	26	25
C19orf48P	366	281	426	405
SNORD88B	0	0	0	0
SNORD88A	0	0	2	0
SNORD88C	0	1	2	2
LINC01869	1	2	4	4
KLK1	0	0	6	8
KLK15	0	0	0	0
LOC105372441	0	0	0	0
KLK3	0	0	0	0
KLK2	0	0	0	0
KLKP1	0	0	0	1
KLK4	1	0	1	0
PPIAP59	0	0	0	0
KLK5	1	0	0	0
LOC105372442	0	0	0	0
KLK6	24	22	60	57
KLK7	3	0	4	6
KLK8	1	0	1	4
KLK9	0	0	0	0
KLK10	5	4	25	21
KLK11	1	0	3	3
KLK12	0	0	2	2
KLK13	0	3	2	1
KLK14	2	2	0	0
CTU1	5	5	1	6
SIGLEC9	0	0	0	0
LOC124904749	0	0	0	0
SIGLEC7	0	0	0	0
LOC101928517	0	0	0	0
SIGLEC17P	0	1	0	0
LOC107985327	1	0	0	0
MIR8074	0	0	0	0
LOC124904751	0	0	0	0
CD33	2	4	3	5
SIGLECL1	0	0	0	0
LINC01872	0	0	0	0
LOC107985326	0	0	0	0
IGLON5	118	197	177	204
VSIG10L	30	42	28	26
ETFB	702	501	549	520
CLDND2	8	10	4	5
NKG7	0	0	0	1
LOC124904752	0	1	1	0
LIM2	4	0	0	3
LIM2-AS1	0	0	0	0
C19orf84	9	8	9	5
SIGLEC10	29	15	18	10
SIGLEC10-AS1	7	5	1	1
SIGLEC8	0	0	0	0
CEACAM18	0	0	0	0
SIGLEC12	0	0	0	1
SIGLEC6	0	1	32	44
ZNF175	225	188	226	256
LINC01530	2	0	0	0
SIGLEC5	0	0	0	0
LOC124904753	0	0	0	0
SIGLEC14	0	0	0	0
LOC124904796	0	0	0	0
SPACA6	85	96	81	78
SPACA6-AS1	0	2	1	0
MIR99B	0	0	0	0
MIRLET7E	0	0	0	0
MIR125A	0	0	0	0
HAS1	1	2	0	0
LOC124904754	0	0	0	0
FPR1	0	0	0	0
FPR2	0	0	0	0
LOC105372448	0	0	0	0
FPR3	1	3	2	1
ZNF577	214	192	261	321
ZNF649-AS1	2	2	2	4
ZNF649	195	272	310	285
ZNF613	51	77	61	101
ZNF350-AS1	1	12	7	12
ZNF350	83	71	125	113
ZNF615	76	83	68	86
LOC124904755	6	3	9	7
ZNF614	217	232	227	323
LOC112268244	22	34	35	38
ZNF432	63	97	57	74
ZNF841	40	68	74	93
ZNF616	74	91	80	117
ZNF836	54	45	53	91
PPP2R1A	1876	1953	1759	1613
MIR6801	0	0	1	2
LOC105372449	8	4	4	6
LOC124904763	2	7	6	9
ZNF766	101	100	116	143
MIR643	0	0	2	0
ZNF480	257	464	317	319
ZNF610	76	76	105	126
ZNF880	9	13	15	17
ZNF528-AS1	0	0	2	3
ZNF528	1	1	3	2
ZNF534	0	1	0	1
ZNF578	39	46	75	82
ZNF808	218	298	249	321
ZNF701	242	236	269	287
ZNF137P	0	0	0	0
ZNF83	224	388	223	275
LOC122539214	223	226	160	202
ZNF611	353	461	427	517
LOC124904760	10	18	16	13
LOC105372452	0	0	0	0
ZNF600	78	94	105	136
ZNF28	222	252	240	297
ZNF468	127	113	97	140
ZNF320	379	434	426	505
ZNF888	59	79	101	129
ZNF888-AS1	2	1	3	5
ZNF816-ZNF321P	0	0	0	0
ZNF321P	0	0	0	0
LOC124904761	0	3	7	0
ZNF816	34	77	27	55
ZNF702P	32	43	51	83
LOC105372453	3	2	10	7
LOC124904758	1	0	2	1
ERVV-1	1	0	1	1
ERVV-2	14	8	5	6
LOC124904762	0	1	2	5
ZNF160	391	466	441	553
ZNF415	90	114	74	86
ZNF347	96	163	99	136
ZNF665	14	24	31	22
LOC124904792	3	6	3	5
ZNF818P	1	6	2	5
ZNF677	0	0	0	0
VN1R2	0	0	0	0
VN1R4	0	0	0	0
FAM90A27P	0	0	3	2
BIRC8	0	0	0	0
LOC107987270	0	1	0	0
ZNF845	81	104	79	108
ZNF525	127	177	158	193
ZNF765-ZNF761	0	0	0	0
ZNF765	89	172	121	157
TPM3P9	528	415	527	537
ZNF761	14	20	23	17
ZNF813	137	206	118	202
ZNF331	474	441	531	685
LOC284379	0	0	1	1
DPRX	0	0	2	0
LOC107985342	0	0	0	0
MIR512-1	0	0	0	0
MIR512-2	0	0	0	0
MIR1323	0	0	0	0
MIR498	0	1	0	0
MIR520E	0	0	0	0
MIR515-1	0	0	0	0
MIR519E	0	0	0	0
MIR520F	0	0	0	0
MIR515-2	0	0	0	0
MIR519C	0	0	0	0
MIR1283-1	0	0	0	1
MIR520A	0	0	0	0
MIR526B	0	0	0	0
MIR519B	0	0	0	0
MIR525	0	0	0	0
MIR523	0	0	0	0
MIR518F	0	0	0	0
LOC107985346	0	0	0	0
MIR520B	0	0	0	0
MIR518B	0	0	0	0
MIR526A1	0	0	0	0
MIR520C	0	0	0	0
MIR518C	0	0	0	0
MIR524	0	0	0	0
MIR517A	0	0	0	0
MIR519D	0	0	0	0
MIR521-2	0	0	0	0
MIR520D	0	0	0	0
MIR517B	0	0	0	0
MIR520G	0	0	0	0
MIR516B2	0	0	0	0
MIR526A2	0	0	0	0
MIR518E	0	0	0	0
MIR518A1	0	0	0	0
MIR518D	0	0	0	0
MIR516B1	0	0	0	0
LOC124904765	0	0	0	0
MIR518A2	0	0	0	0
MIR517C	0	0	0	0
MIR520H	0	0	0	0
MIR521-1	0	0	0	0
MIR522	0	0	0	0
MIR519A1	0	0	0	0
MIR527	0	0	0	0
LOC124904766	0	0	0	0
MIR516A1	0	0	0	0
MIR1283-2	0	0	0	0
MIR516A2	0	0	0	0
MIR519A2	0	0	0	0
LOC124904767	0	1	1	0
MIR371A	0	0	0	0
MIR371B	0	0	0	0
MIR372	0	0	0	0
MIR373	0	0	0	0
NLRP12	0	4	8	9
MYADM-AS1	21	25	17	16
MYADM	6607	7272	7528	6699
PRKCG	12	12	14	16
CACNG7	31	56	17	13
CACNG8	48	28	27	23
MIR935	0	0	0	0
CACNG6	66	77	27	24
VSTM1	0	0	1	0
TARM1	0	0	0	0
OSCAR	1	0	2	1
NDUFA3	108	106	107	93
TFPT	147	118	147	122
PRPF31	259	224	226	192
PRPF31-AS1	10	6	10	8
CNOT3	477	568	555	533
LOC102724273	10	13	9	14
LENG1	32	22	42	31
TMC4	31	39	65	65
MBOAT7	404	440	580	528
TSEN34	187	201	134	139
RPS9	5083	2461	5340	4616
LILRB3	22	9	7	9
LOC124904768	11	9	5	18
LOC107985279	10	3	7	4
LILRA6	10	9	4	8
LOC107987463	1	0	0	0
LILRB5	1	1	0	0
LILRB2	0	0	0	1
MIR4752	0	0	0	0
LILRA5	0	0	0	0
LILRA4	0	0	0	0
LAIR1	0	1	1	1
TTYH1	33	31	9	15
LOC124904770	0	0	0	0
LENG8-AS1	38	28	26	18
LENG8	741	897	845	923
LENG9	6	3	0	4
CDC42EP5	3	5	1	0
LAIR2	0	0	0	0
LOC105372460	0	0	0	0
KIR3DX1	0	0	0	0
LOC105372461	0	0	0	0
LOC107985347	0	0	0	0
LILRA2	0	0	0	0
LILRA1	0	0	0	0
LILRB1	0	2	0	0
MIR8061	0	0	0	0
LILRB4	0	0	0	0
LILRP2	0	0	0	0
KIR3DL3	0	0	0	0
KIR2DL3	0	0	0	0
LOC101928804	0	0	0	0
KIR2DL1	0	0	0	0
KIR2DL4	0	0	0	0
KIR3DL1	0	0	0	0
KIR2DS4	0	0	0	0
KIR3DL2	0	0	0	0
FCAR	0	0	0	0
NCR1	0	5	0	0
NLRP7	1	1	1	6
NLRP2	1	0	0	1
GP6-AS1	6	6	11	12
GP6	4	9	24	21
RDH13	76	79	78	65
EPS8L1	25	11	27	22
PPP1R12C	143	161	188	196
MIR7975	0	0	1	1
TNNT1	227	194	513	433
TNNI3	78	47	40	32
DNAAF3	0	2	4	4
DNAAF3-AS1	1	0	0	0
LOC124904795	0	0	0	0
SYT5	2	4	0	3
PTPRH	4	6	17	13
LOC124904771	1	1	0	0
TMEM86B	19	12	17	15
PPP6R1	388	416	349	363
MIR6804	0	0	0	0
MIR6802	0	0	0	0
MIR6803	0	0	0	0
HSPBP1	171	158	179	166
BRSK1	27	30	36	29
TMEM150B	6	6	8	5
KMT5C	28	22	28	24
COX6B2	2	2	4	6
GARIN5B	1	0	1	0
IL11	1	5	5	15
TMEM190	2	2	11	8
TMEM238	0	0	0	1
RPL28	4513	3089	5627	4602
MIR6805	0	0	0	0
UBE2S	1040	1219	768	677
SNORD157	0	4	2	1
LOC105372462	9	9	10	5
SHISA7	0	4	1	0
ISOC2	30	41	31	31
C19orf85	0	0	1	0
ZNF628	40	47	34	44
NAT14	148	83	146	111
SSC5D	10	18	14	10
SBK2	23	30	35	28
SBK3	0	0	2	0
ZNF579	28	34	29	27
FIZ1	152	185	174	148
ZNF524	4	5	13	2
ZNF865	87	137	59	49
ZNF784	82	70	80	71
ZNF581	85	89	83	83
LOC107983998	14	13	29	16
ZNF580	105	136	133	97
CCDC106	18	19	17	12
U2AF2	247	231	275	216
EPN1	324	353	405	341
NLRP9	2	1	3	3
LOC105372465	0	0	0	0
RFPL4A	0	0	0	0
RFPL4AL1	0	0	0	0
NLRP11	0	2	0	1
NLRP4	0	0	0	0
NLRP13	0	0	0	0
NLRP8	0	0	0	0
NLRP5	0	0	0	0
LINC01864	0	1	1	0
ZNF787	102	95	121	94
LOC124904773	2	3	3	2
LOC124904772	0	1	0	2
ZNF444	200	229	221	211
GALP	6	9	0	1
ZSCAN5B	0	0	1	1
ZSCAN5C	0	0	0	0
ZSCAN5A	34	33	48	27
LOC124904774	8	2	8	7
LOC124904775	25	28	15	12
EDDM13	0	0	0	0
LOC124900420	213	272	203	259
LOC105372468	3	0	2	0
ZNF542P	0	0	0	0
ZNF582	0	0	0	1
ZNF582-DT	0	1	0	3
ZNF583	19	33	6	15
ZNF667	0	0	0	0
ZNF667-AS1	0	0	0	0
LOC105372471	0	0	0	0
LOC124904776	0	0	0	0
ZNF471	0	0	0	0
ZFP28-DT	0	0	0	0
ZFP28	0	1	0	1
ZNF470-DT	0	0	0	0
ZNF470	8	9	19	31
LOC124904777	1	0	2	1
ZNF71-SMIM17	0	0	0	0
ZNF71	82	83	82	55
SMIM17	0	0	0	0
ZNF835	0	0	0	0
LOC105372473	0	0	0	0
LOC105372472	0	2	0	0
ZIM2-AS1	0	0	0	0
ZIM2	0	0	0	0
PEG3	0	0	0	0
PEG3-AS1	0	0	0	0
MIMT1	0	0	0	0
LOC124904779	0	0	0	0
