	day32_rep1_wt	day32_rep2_wt	day32_rep1_mut	day32_rep2_mut
MIR5571	0	0	0	0
IGLL5	0	0	0	0
LOC105372947	0	0	0	0
RSPH14	4	3	0	2
GNAZ	52	52	43	56
LOC124905170	0	0	0	0
RAB36	43	27	38	37
BCR	144	148	150	127
FBXW4P1	6	8	5	4
LOC107985554	0	0	0	0
LINC02556	0	0	0	0
CES5AP1	0	0	0	1
ZDHHC8BP	7	4	3	3
LINC01659	1	1	0	0
FAM230I	0	1	0	3
LINC02557	1	0	0	0
LOC107985580	0	0	1	0
LOC124900476	21	19	4	10
PCAT14	0	1	0	0
LOC105372957	0	0	0	0
IGLL1	0	0	0	0
DRICH1	0	1	0	0
LOC124905089	0	0	0	0
GUSBP11	67	69	36	52
RGL4	19	21	14	12
LOC124905088	1	2	2	0
ZNF70	130	117	109	111
VPREB3	6	0	4	3
C22orf15	11	4	20	12
CHCHD10	69	118	77	120
LOC107985577	0	0	0	0
MMP11	68	66	24	32
SMARCB1	267	262	276	210
DERL3	0	0	0	1
SLC2A11	155	164	141	143
MIF-AS1	23	11	13	16
MIF	0	0	0	0
LOC100652871	0	0	0	0
GSTT2B	2	0	1	1
DDTL	10	20	15	6
DDT	0	0	1	0
GSTT2	0	0	0	0
GSTT4	0	0	1	0
LOC105372959	0	0	2	0
CABIN1	367	395	400	404
SUSD2	23	25	34	42
LOC124905090	0	0	1	0
GGT5	0	0	0	2
POM121L9P	0	1	1	1
SPECC1L-ADORA2A	2	1	0	2
SPECC1L	313	345	300	348
LOC105372960	18	24	15	7
ADORA2A	0	0	0	1
ADORA2A-AS1	6	9	9	6
UPB1	5	16	5	6
GUCD1	268	297	284	316
SNRPD3	493	569	448	442
LOC124905091	33	37	31	33
GGT1	21	16	35	46
LRRC75B	24	26	18	32
BCRP3	1	2	4	5
POM121L10P	1	0	2	0
LOC124905092	0	0	0	1
LOC105372962	0	0	0	0
PIWIL3	0	1	0	1
TOP1P2	0	0	0	0
SGSM1	0	0	1	0
LOC124900481	0	0	0	0
LHFPL7	1	0	0	0
KIAA1671	1094	1076	875	873
KIAA1671-AS1	6	3	8	4
CRYBB3	14	14	9	13
CRYBB2	3	2	5	4
LOC105372969	0	0	0	0
IGLL3P	0	0	0	0
LRP5L	22	26	25	17
LOC124905095	0	2	2	1
LOC124905093	0	1	1	0
CRYBB2P1	93	94	105	119
MIR6817	0	0	0	0
LOC124905094	99	104	108	96
GRK3-AS1	1	2	1	2
GRK3	398	442	470	427
MYO18B	3099	3040	1984	2049
MYO18B-AS1	185	181	89	112
LOC102724801	0	0	0	1
LINC02559	0	0	0	1
LOC105372971	1	0	0	0
SEZ6L	0	1	3	0
SEZ6L-AS1	0	1	0	2
LOC124905096	1	2	0	1
ASPHD2	3	4	3	7
HPS4	129	152	115	101
SRRD	97	96	79	93
TFIP11	105	119	79	81
TFIP11-DT	31	33	25	27
TPST2	97	91	72	67
MIR548J	0	0	0	0
CRYBA4	0	0	0	0
CRYBB1	0	0	0	0
MIAT	9	5	5	8
MIATNB	10	24	29	22
LOC110091768	2	4	1	6
LINC01422	1	0	2	1
LOC107985582	0	0	0	0
LOC284898	0	0	0	0
LOC107985534	1	0	0	0
LOC105372977	0	0	0	0
LINC01638	1	0	0	1
LINC02554	0	0	0	0
LOC105372979	0	0	1	0
LOC102724900	0	0	0	0
LOC105372980	0	0	0	0
LOC105372981	0	0	1	1
LOC124905098	0	0	0	0
LOC124905097	1	1	0	0
MN1	82	67	77	89
LOC107985529	0	0	0	0
PITPNB	1955	2355	2545	2334
TTC28-AS1	158	175	157	153
MIR3199-1	0	0	0	0
MIR3199-2	0	0	0	0
TTC28	1127	1107	1095	1012
LOC124905171	2	2	1	1
MIR5739	5	9	4	6
LOC101929594	455	467	386	382
CHEK2	114	104	80	87
HSCB	54	75	69	82
CCDC117	405	391	308	276
XBP1	239	289	302	260
LOC107985549	12	12	8	5
ZNRF3	354	404	455	467
ZNRF3-AS1	6	19	22	13
C22orf31	4	9	5	9
KREMEN1	181	182	193	194
LOC101929638	1	4	3	1
EMID1	8	7	4	2
LOC124905099	0	0	2	0
LOC105372985	0	0	0	0
RHBDD3	45	57	39	61
EWSR1	875	1015	918	967
GAS2L1	24	30	23	32
RASL10A	4	3	2	1
AP1B1	311	324	359	371
SNORD125	0	1	0	0
RFPL1	4	1	0	1
LOC102723305	0	0	0	0
RFPL1S	5	2	4	4
LOC107985541	1	6	3	6
NEFH	16	28	28	24
THOC5	300	330	297	317
NIPSNAP1	345	401	383	393
NF2	199	185	203	209
CABP7	2	1	0	0
ZMAT5	26	24	21	22
UQCR10	621	709	736	859
ASCC2	212	229	263	290
MTMR3	314	292	393	339
MIR6818	0	0	0	0
HORMAD2-AS1	2	1	0	0
HORMAD2	0	0	0	0
LOC105372988	0	0	0	0
LIF-AS1	0	0	0	0
LIF	0	1	0	2
LIF-AS2	0	0	0	0
OSM	0	0	1	0
CASTOR1	19	24	19	15
TBC1D10A	15	11	13	16
SF3A1	461	516	519	543
CCDC157	9	6	9	12
KIAA1656	5	0	6	5
RNF215	16	21	24	21
SEC14L2	25	24	28	15
MTFP1	23	19	34	37
LOC105372990	1	2	1	0
SEC14L3	0	0	0	0
LOC105372991	0	0	0	0
SDC4P	0	0	0	0
LOC107985579	0	0	0	0
SEC14L4	0	0	0	0
SEC14L6	3	2	7	6
GAL3ST1	4	0	0	0
PES1	61	58	65	68
TCN2	34	35	20	22
SLC35E4	20	24	15	20
DUSP18	40	42	48	41
OSBP2	267	288	247	241
MIR3200	0	1	1	0
LOC105372994	1	1	0	0
LOC107985544	27	33	32	28
MORC2-AS1	4	3	3	4
MORC2	391	409	415	361
TUG1	4756	4793	4472	4286
SMTN	148	160	165	178
SELENOM	41	51	38	47
LOC105372995	6	3	1	2
LOC124905100	3	2	2	2
INPP5J	142	147	120	127
PLA2G3	3	5	4	4
MIR3928	0	0	0	0
RNF185	215	254	245	248
LIMK2	147	154	111	138
PIK3IP1	43	58	39	39
LOC105372997	4	3	1	0
PATZ1	151	152	144	121
PIK3IP1-DT	5	11	5	4
LINC01521	89	80	75	112
DRG1	579	684	665	672
EIF4ENIF1	440	512	464	455
SFI1	32	33	27	46
PISD	68	88	75	83
MIR7109	0	0	0	0
PRR14L	1250	1257	1389	1374
DEPDC5	169	175	183	179
LOC105372998	4	4	4	9
LOC124905102	0	0	1	0
YWHAH-AS1	3	2	5	2
YWHAH	563	670	614	561
LOC124900477	14	30	24	14
LOC124905158	1	0	1	2
LINC02558	0	0	0	0
SLC5A1	162	165	210	226
LOC105373000	1	1	2	2
AP1B1P1	0	0	0	0
C22orf42	0	0	0	0
RFPL2	1	0	2	3
SLC5A4-AS1	21	17	14	11
SLC5A4	5	6	9	13
LOC107985561	6	4	1	4
RFPL3	0	0	1	0
RFPL3S	6	5	2	4
LOC339666	4	4	5	3
RTCB	565	593	577	563
BPIFC	0	2	1	1
FBXO7	651	721	721	694
SYN3	17	16	23	12
LOC124905103	0	2	4	1
SYN3-AS1	2	4	1	0
LOC107985545	0	1	0	0
LOC105373002	0	0	0	0
TIMP3	2892	3037	4254	4106
LOC124905104	134	130	167	178
LARGE1	258	309	394	342
LINC01640	0	0	0	0
LOC124905107	1	6	1	2
LOC124905105	0	0	0	0
LOC124905106	2	0	0	0
MIR4764	0	0	0	0
LOC105373007	8	13	12	5
SNORA50B	2	2	1	1
LARGE-AS1	32	27	26	28
LARGE1-AS1	0	0	0	0
LINC01643	0	0	0	0
LL22NC03-13G6.2	0	0	0	0
LOC124905108	0	0	0	0
LOC105373012	0	1	0	0
LOC105373013	0	1	0	0
LINC02885	0	1	1	0
LOC105373014	1	1	3	0
LOC124905109	0	0	1	0
LOC105373015	0	0	0	1
ISX	0	0	0	0
LOC124905110	0	0	0	0
LINC01399	1	0	0	0
LOC105373017	46	42	46	36
HMGXB4	524	525	411	440
TOM1	121	122	95	95
MIR3909	0	0	0	0
MIR6069	0	0	0	0
HMOX1	4	5	6	3
MCM5	221	192	144	162
RASD2	7	13	7	4
LOC107985590	1	2	1	0
MB	433	525	464	438
LOC284912	0	0	0	1
APOL6	1	3	6	5
APOL5	1	2	3	3
RBFOX2	5231	5655	6509	6560
APOL3	0	1	0	0
APOL4	1	0	3	4
APOL2	75	74	98	115
APOL1	1	2	1	0
MYH9	1195	1286	721	799
MIR6819	0	0	0	0
MYH9-DT	34	31	24	27
LOC124905111	0	3	1	1
TXN2	223	284	292	259
FOXRED2	265	235	255	254
LOC105373020	0	0	0	0
EIF3D	783	881	784	854
CACNG2	0	0	0	0
CACNG2-DT	1	1	1	3
LOC124905112	0	0	0	0
IFT27	98	119	119	125
PVALB	0	0	0	0
NCF4-AS1	0	0	0	0
NCF4	0	0	2	0
LOC105373022	0	0	0	0
CSF2RB	0	0	1	0
LOC105373023	0	0	0	0
LOC124900478	0	0	0	0
LL22NC01-81G9.3	0	0	0	0
TEX33	0	0	0	0
TST	89	116	134	127
MPST	62	52	61	55
LOC112268295	0	1	2	0
KCTD17	59	67	49	62
TMPRSS6	2	0	3	0
LOC124905113	0	1	0	0
IL2RB	0	0	1	3
C1QTNF6	33	35	24	37
SSTR3	0	1	0	1
RAC2	3	0	4	2
LOC107985576	0	0	0	0
CYTH4	0	0	0	0
LOC105373024	0	0	0	0
ELFN2	0	1	0	2
LOC100506271	0	0	0	0
LOC124905114	0	0	0	0
MFNG	5	8	6	5
CARD10	6	0	8	3
CDC42EP1	20	15	11	7
LGALS2	0	0	0	1
GGA1	84	81	93	71
SH3BP1	1	2	2	1
PDXP-DT	1	0	0	1
PDXP	116	118	74	76
LGALS1	20	24	11	8
NOL12	51	68	53	54
TRIOBP	860	980	821	1146
LOC124905115	3	1	0	1
LOC102724378	3	8	4	3
LOC124905159	0	1	0	0
H1-0	288	299	178	231
GCAT	51	53	70	75
GALR3	1	0	0	0
ANKRD54	93	94	87	105
MIR658	0	0	0	0
MIR659	1	1	0	0
EIF3L	1955	2124	1942	1811
MICALL1	141	127	129	128
C22orf23	45	37	37	38
POLR2F	159	225	204	261
MIR6820	1	2	3	0
SOX10	1	3	0	2
MIR4534	0	1	1	0
PICK1	68	78	62	59
SLC16A8	5	3	6	8
LOC105373027	1	5	5	5
BAIAP2L2	11	9	5	11
PLA2G6	28	18	29	32
MAFF	1	3	4	4
TMEM184B	280	288	264	282
SNORA92	0	2	1	2
TPTEP2-CSNK1E	0	0	4	0
CSNK1E	0	0	1	0
TPTEP2	2	2	2	0
LOC105373030	0	0	0	0
LOC101927183	0	0	0	0
KCNJ4	9	6	10	7
LOC105373029	1	0	0	0
LOC124905116	0	0	1	1
KDELR3	101	134	119	126
DDX17	5405	5547	4741	4717
DMC1	18	36	19	19
LOC105373031	5	3	1	2
FAM227A	71	61	61	48
CBY1	144	167	170	197
TOMM22-DT	33	16	19	12
TOMM22	296	368	356	363
JOSD1	182	174	183	180
GTPBP1	422	386	415	412
SUN2	37	37	36	49
DNAL4	31	23	38	25
NPTXR	311	338	312	378
CBX6	320	315	407	335
LOC105373032	3	5	6	3
APOBEC3A	1	0	1	0
LOC105373033	1	0	0	0
LOC124905118	0	0	0	0
APOBEC3B	16	15	9	14
APOBEC3B-AS1	0	0	0	0
APOBEC3C	314	356	423	412
APOBEC3D	9	6	8	4
APOBEC3F	75	64	70	76
LOC107985563	1	0	0	0
APOBEC3G	6	11	16	9
LOC101927202	0	0	0	0
APOBEC3H	0	1	0	1
CBX7	20	22	17	19
PDGFB	10	14	14	17
LOC124905119	0	0	1	0
RPL3	4759	5221	4712	4947
SNORD83B	2	0	1	1
SNORD83A	0	0	1	1
SNORD139	0	1	2	0
SNORD43	1	1	4	2
SYNGR1	189	189	133	141
TAB1	106	137	108	144
LOC100506472	8	12	3	9
MGAT3	66	57	56	60
MGAT3-AS1	2	6	2	2
MIEF1	385	437	474	447
LOC105373035	0	0	0	0
MIURF	0	0	0	0
ATF4	891	978	944	1006
RPS19BP1	106	116	112	133
LOC124905120	0	0	0	0
CACNA1I	2	1	0	0
ENTHD1	1	0	0	0
GRAP2	1	0	0	1
TMA7B	0	0	1	0
LOC124905155	0	0	0	0
FAM83F	2	2	2	0
TNRC6B-DT	1	3	2	4
TNRC6B	3414	3431	3479	3412
LOC124905121	7	8	10	8
ADSL	317	374	414	373
SGSM3	75	86	65	78
MRTFA	235	242	227	207
MRTFA-AS1	51	29	26	18
LOC105373037	3	8	4	7
LOC124905122	0	0	0	0
LOC124905123	3	2	0	0
MCHR1	0	0	0	0
SLC25A17	209	191	176	193
MIR4766	1	2	0	0
ST13	2232	2447	2167	2217
XPNPEP3	684	776	794	757
DNAJB7	12	14	19	9
LOC124905124	7	2	3	1
LOC124905157	0	0	0	0
RBX1	811	1001	950	975
SNORD140	0	0	1	0
MIR1281	0	0	0	0
EP300	2415	2567	2724	3020
EP300-AS1	1	1	1	1
L3MBTL2	80	91	60	71
L3MBTL2-AS1	1	2	1	3
CHADL	3	1	0	3
RANGAP1	211	181	150	142
MIR6889	0	1	0	0
ZC3H7B	149	139	144	156
TEF	71	81	57	85
LOC100996598	1	3	2	1
LOC105373042	10	9	2	11
TOB2	286	335	319	308
LOC105373043	2	3	1	1
PHF5A	14	23	20	23
ACO2	572	515	576	531
POLR3H	100	88	100	93
LOC105373044	0	1	1	2
CSDC2	12	18	5	5
PMM1	150	139	151	145
DESI1	476	497	381	388
XRCC6	1574	1492	1428	1343
SNU13	951	1106	682	703
LOC107985567	13	19	8	5
C22orf46P	141	153	138	122
MEI1	5	3	2	2
CCDC134	24	30	32	24
SREBF2-AS1	18	33	31	32
SREBF2	1283	1419	1100	1123
MIR33A	0	0	0	0
SHISA8	0	0	0	0
LOC124905125	0	0	0	0
TNFRSF13C	5	3	5	3
MIR378I	0	0	0	0
CENPM	38	42	33	50
SMIM45	1	0	0	3
SEPTIN3	66	60	83	87
WBP2NL	0	0	0	0
NAGA	74	88	63	68
LOC107985551	1	0	0	0
PHETA2	2	0	2	0
SMDT1	214	260	225	232
NDUFA6	682	731	784	808
NDUFA6-DT	4	4	7	2
CYP2D6	16	22	13	20
CYP2D7	6	16	8	1
LOC105377203	1	2	1	2
TCF20	555	581	632	631
OGFRP1	1	2	1	0
LINC01315	3	0	1	5
LOC124905126	0	0	0	0
NFAM1	0	1	4	0
LOC101927344	1	1	4	1
SERHL	0	0	0	0
LOC101927372	2	1	3	2
RRP7A	79	113	90	106
LOC124900479	2	0	1	0
SERHL2	10	16	22	14
RRP7BP	23	13	17	10
POLDIP3	328	370	387	324
LOC124905127	16	19	13	8
RNU12	0	0	0	0
CYB5R3	1763	1746	1906	1918
ATP5MGL	0	3	2	0
A4GALT	89	84	62	57
ARFGAP3	346	389	339	328
PACSIN2	601	625	516	466
LOC101927393	23	25	21	26
LOC124905128	8	9	14	5
TTLL1-AS1	0	1	1	2
TTLL1	91	88	92	94
BIK	17	21	21	20
MCAT	51	42	50	47
TSPO	26	19	18	14
TTLL12	58	66	62	57
SCUBE1	11	11	26	18
SCUBE1-AS2	0	1	0	0
LOC124905129	1	0	0	1
SCUBE1-AS1	0	1	0	0
LOC105373053	0	2	0	1
LINC01639	0	0	1	0
MPPED1	0	2	1	1
EFCAB6-AS1	3	1	0	2
EFCAB6	47	51	36	61
LOC101927474	3	0	0	1
LOC124905130	5	1	0	2
LOC105373058	14	6	7	8
SULT4A1	6	6	4	2
PNPLA5	0	0	0	0
PNPLA3	2	6	2	0
SAMM50	459	531	598	618
PARVB	73	95	47	49
LOC124905131	6	5	1	2
TRU-TCA2-1	0	0	0	0
PARVG	1	0	1	0
SHISAL1	49	44	32	51
LOC101927499	0	0	0	1
LINC01656	0	0	0	0
RTL6	480	539	537	512
LOC105373059	0	0	0	0
LINC00207	8	10	2	4
LINC00229	1	0	0	0
LOC105373060	0	0	0	0
LOC124905132	1	1	0	1
PRR5	40	24	38	32
PRR5-ARHGAP8	0	0	0	0
ARHGAP8	0	0	0	0
LOC105373062	1	3	0	0
LOC124905133	4	3	2	3
PHF21B	134	110	157	148
LOC101927551	15	13	22	12
NUP50-DT	39	42	46	25
NUP50	420	494	470	449
LOC105373064	3	11	1	3
KIAA0930	105	123	66	49
MIR1249	0	0	0	0
UPK3A	0	0	0	0
FAM118A	158	180	168	137
SMC1B	18	12	9	6
RIBC2	10	17	6	7
LOC107985537	0	0	0	0
LOC105373066	0	0	0	0
FBLN1	145	153	142	128
LINC01589	0	2	0	2
LOC105373069	0	0	2	0
LOC105373067	0	0	0	0
LOC105373068	0	0	0	1
ATXN10	1175	1376	1297	1310
MIR4762	0	0	1	1
LOC105373071	19	16	20	13
LOC107985535	0	0	0	0
WNT7B	0	0	0	0
LOC730668	2	1	1	2
LOC124905134	2	3	2	7
LOC124905136	0	1	2	2
LINC00899	0	0	1	1
LOC124905135	2	6	6	9
PRR34	1	0	0	0
PRR34-AS1	0	0	0	0
LINC02939	2	4	3	1
MIRLET7BHG	0	0	0	0
LOC112268288	2	1	4	5
MIR3619	0	0	0	0
MIRLET7A3	0	0	0	0
MIR4763	0	0	0	0
MIRLET7B	0	0	0	0
LOC124905137	0	0	0	0
LOC124905138	1	1	0	1
PPARA	387	378	436	383
LOC105373074	2	2	1	3
CDPF1	26	38	25	27
PKDREJ	12	21	11	13
TTC38	53	45	46	57
GTSE1-DT	2	2	2	0
GTSE1	175	161	145	115
TRMU	153	155	141	133
CELSR1	432	416	406	402
LOC105373075	11	11	5	8
GRAMD4	96	116	89	103
CERK	418	444	459	471
LOC105373077	19	19	24	16
TBC1D22A	521	510	442	456
TBC1D22A-AS1	0	0	0	0
LOC105369161	160	152	154	115
LOC124905141	8	6	7	5
LOC124905139	0	0	0	0
LOC124905140	4	0	3	0
LOC339685	0	0	0	0
LINC01644	0	0	0	0
LINC00898	0	0	0	0
EPIC1	0	0	0	0
LOC124905150	0	0	0	0
LOC107985536	0	0	0	0
LOC107985581	0	0	0	0
MIR3201	0	0	0	0
LOC105373080	0	0	0	0
LOC105373081	0	0	0	0
LOC124905142	0	0	0	0
TAFA5	0	0	0	1
LOC284933	0	0	0	0
LOC124900480	0	0	0	0
MIR4535	0	0	0	0
LINC01310	0	0	0	0
NHIP	0	0	0	0
LOC105373086	0	0	0	0
LOC124905143	0	0	0	0
MIR3667HG	0	0	0	0
MIR3667	0	0	0	0
LOC124905144	0	0	0	0
LOC124905145	1	2	0	0
LOC124905146	0	0	0	0
BRD1	226	276	227	190
LOC105377205	0	1	0	0
LOC124905156	0	0	2	0
LOC105373091	0	0	0	0
ZBED4	281	304	275	319
LOC124905147	10	9	4	11
ALG12	69	83	81	75
CRELD2	48	64	67	64
PIM3	18	27	24	21
MIR6821	0	0	0	0
IL17REL	1	1	2	1
TTLL8	1	0	1	0
MLC1	2	0	0	0
MOV10L1	0	1	0	0
PANX2	14	12	10	10
TRABD	29	17	24	29
LOC124905148	0	1	2	1
SELENOO	45	55	32	60
SELENOO-AS1	2	4	3	4
TUBGCP6	32	59	35	42
HDAC10	15	10	7	8
MAPK12	26	29	20	40
MAPK11	1	2	2	1
PLXNB2	534	574	535	510
DENND6B	20	21	26	26
LOC105373096	0	0	2	2
PPP6R2	115	120	116	121
MIR12114	2	2	0	4
SBF1	201	191	174	167
ADM2	6	8	2	2
MIOX	0	0	0	0
LMF2	49	48	46	36
NCAPH2	56	69	48	64
SCO2	0	0	0	0
TYMP	0	0	0	0
ODF3B	2	1	0	1
LOC102724608	0	0	0	0
KLHDC7B-DT	0	0	0	0
KLHDC7B	2	1	0	1
SYCE3	0	0	1	0
LOC107985568	1	2	1	1
CHKB-CPT1B	0	0	0	0
CPT1B	0	1	0	0
CHKB	0	0	0	0
CHKB-DT	4	2	6	4
MAPK8IP2	2	1	3	5
ARSA	30	30	35	22
LOC124905149	0	1	1	0
SHANK3	43	36	29	44
LOC105373100	0	0	1	0
ACR	1	0	0	0
RPL23AP82	70	86	78	80
RABL2B	56	45	58	56
LOC102724751	0	0	0	0
LOC124905330	0	0	0	0
LOC102724151	0	1	0	0
LOC102724197	1	0	7	1
LOC105379548	2	0	3	3
LOC107987389	0	0	0	0
LOC107987392	0	0	0	0
RNA45SN4	5	2	6	2
RNA18SN4	0	0	0	0
RNA5-8SN4	0	0	0	0
RNA28SN4	0	0	0	0
LOC105379549	3	0	3	0
LOC107987393	0	1	0	0
LOC124905331	8	4	7	10
PLCXD1	0	0	0	0
GTPBP6	0	0	0	0
LINC00685	0	0	0	0
PPP2R3B	0	0	0	0
LOC102724521	0	0	0	0
SHOX	0	0	0	1
CRLF2	0	0	0	0
CSF2RA	0	0	0	0
LOC124905238	0	0	0	0
MIR3690	0	0	0	0
IL3RA	0	0	0	0
LOC101928032	2	0	0	0
SLC25A6	0	0	0	0
LOC124900597	0	0	0	0
LINC00106	0	0	0	0
ASMTL-AS1	0	0	0	1
ASMTL	0	0	0	0
P2RY8	0	0	0	0
AKAP17A	0	0	0	0
ASMT	0	0	0	0
LINC02968	0	0	0	0
LOC105379413	0	0	0	0
LOC107985677	0	0	0	0
DHRSX	0	0	0	0
LOC124905239	0	0	0	0
ZBED1	0	0	0	0
LOC101928092	0	0	0	0
MIR6089	0	0	0	0
CD99P1	0	0	0	0
LINC00102	8	3	3	4
CD99	0	1	0	0
XG	0	0	2	0
GYG2	135	178	254	236
ARSD	44	63	59	77
ARSD-AS1	0	0	0	0
ARSL	2	6	3	7
ARSH	0	1	0	0
ARSF	0	0	0	1
LINC01546	0	0	0	0
MXRA5	40	29	14	29
SNORA48B	0	0	0	0
PRKX	105	112	105	114
PRKX-AS1	2	0	1	0
LOC389906	22	40	23	29
LOC124900487	17	24	22	21
TRI-GAT1-1	0	0	0	0
FAM239A	33	30	37	29
TRI-GAT1-2	0	0	0	0
FAM239B	0	0	0	0
TRI-GAT1-3	0	0	0	0
FAM239C	0	0	0	0
LOC101928201	0	0	0	0
LOC124900497	0	0	0	0
LINC03070	0	0	0	0
NLGN4X	44	58	82	84
LOC105373156	1	0	1	2
MIR4770	0	0	0	0
VCX3A	0	0	0	0
LOC124905240	6	3	1	5
PUDP	282	324	334	251
LOC107987331	4	2	3	0
STS	103	107	130	126
MIR4767	0	0	0	0
LOC124905241	2	0	0	1
VCX	0	0	0	0
PNPLA4	59	70	63	61
LOC107985675	95	96	65	73
MIR651	3	2	3	1
VCX2	3	1	0	0
LOC107985676	3	1	0	1
VCX3B	0	1	0	0
LOC107985715	4	6	4	5
ANOS1	454	503	397	390
FAM9A	0	0	0	0
LOC105373125	0	0	0	0
FAM9B	0	0	0	0
LOC124905242	0	0	0	2
LOC107985634	1	1	3	1
TBL1X	200	188	248	242
GPR143	9	17	16	11
LOC105373126	1	1	1	1
SHROOM2	304	331	339	393
CLDN34	1	1	3	2
WWC3	334	395	411	371
CLCN4	201	195	211	217
MID1	899	951	1338	1405
LOC124905245	28	45	50	43
LOC124905244	6	3	4	6
LOC124905243	12	13	7	10
HCCS	366	398	447	413
ARHGAP6	175	178	171	137
AMELX	40	39	41	36
MIR548AX	0	0	1	2
LOC124905246	225	248	255	257
LOC105373131	0	0	0	0
LOC124905247	7	7	4	6
MSL3	160	135	170	143
FRMPD4	52	69	135	108
FRMPD4-AS1	3	7	10	10
PRPS2	30	32	25	22
TLR7	0	1	1	0
TLR8-AS1	0	0	0	0
TLR8	0	0	0	0
TMSB4X	676	797	509	516
FAM9C	1	0	0	0
LOC105373133	0	0	0	0
LOC105373134	0	0	0	0
LINC02154	0	0	0	1
GS1-600G8.3	0	0	0	0
ATXN3L	0	0	0	0
LINC01203	0	0	0	0
LOC124905248	0	0	0	1
EGFL6	0	0	0	3
MIR6086	0	0	0	0
LOC107985657	0	1	0	2
TCEANC	35	32	21	34
LOC107985656	1	0	0	0
RAB9A	134	182	161	167
TRAPPC2	137	166	155	145
OFD1	424	433	367	398
GPM6B	58	54	114	75
GEMIN8	130	141	130	145
UBE2E4P	0	1	6	3
GLRA2	1	2	0	1
LOC107985686	2	4	3	3
FANCB	65	52	37	22
MOSPD2	149	146	105	87
ASB9	0	0	1	0
ASB11	4	10	41	42
PIGA	67	70	76	75
PIR-FIGF	0	0	1	0
VEGFD	0	1	0	0
PIR	1	3	2	1
BMX	1	1	2	1
ACE2	34	34	36	44
ACE2-DT	0	1	0	2
CLTRN	12	11	19	14
CA5BP1	122	126	106	118
CA5BP1-CA5B	13	14	15	10
LOC124905268	3	4	3	2
CA5B	0	0	0	0
INE2	0	0	0	0
ZRSR2	84	72	71	91
AP1S2	409	421	358	339
GRPR	2	0	6	5
LOC128966703	1	1	1	1
MAGEB17	1	0	0	1
LOC124905249	2	4	1	1
CTPS2	362	314	280	305
MIR548AM	0	0	0	1
S100G	1	1	0	3
SYAP1	417	474	533	465
LOC124905250	0	0	0	0
TXLNG	267	291	239	235
LOC124905251	22	21	19	20
RBBP7	1256	1381	1290	1298
REPS2	243	257	405	396
LOC124905266	1	0	0	0
LOC124905252	4	0	5	3
LOC124905270	0	0	0	0
NHS	11	19	12	12
MIR4768	0	0	0	0
LOC101928389	2	2	1	0
NHS-AS1	1	0	1	1
LOC105373142	7	13	6	7
SCML1	182	195	176	161
RAI2	13	19	27	16
LINC01456	9	4	5	4
BEND2	1	1	1	0
SCML2	157	165	155	124
LOC124905253	0	0	0	0
CDKL5	595	625	622	619
RS1	0	0	0	2
TRV-TAC1-2	0	0	0	0
PPEF1	0	3	0	1
PPEF1-AS1	0	1	1	0
LOC124905254	0	0	0	1
PHKA2-AS1	3	0	5	2
PHKA2	165	161	157	193
LOC101928415	26	21	18	21
ADGRG2	28	40	101	101
PDHA1	1595	1842	1957	2223
MAP3K15	39	22	37	41
SH3KBP1	1288	1403	935	923
LOC124905255	10	19	7	11
BCLAF3	245	277	227	220
LOC124905256	35	43	31	26
LOC729609	3	2	3	1
MAP7D2	26	28	18	26
MIR23C	0	0	0	0
EIF1AX	625	649	729	601
SCARNA9L	2	1	3	4
EIF1AX-AS1	4	2	4	3
RPS6KA3	543	512	553	521
LOC124905257	0	0	0	0
LOC124905258	0	0	0	0
LOC105373146	1	0	0	1
CNKSR2	151	211	244	256
KLHL34	1	1	6	9
SMPX	1665	1958	2351	2412
MBTPS2	418	445	441	357
YY2	20	18	10	9
LOC124905259	25	20	32	16
SMS	928	1056	1425	1448
PHEX	7	15	29	19
PHEX-AS1	2	0	3	4
PTCHD1-AS	2	1	11	3
CBLL2	0	0	3	0
DDX53	1	2	6	4
PTCHD1	9	15	270	301
LOC124905276	0	2	0	0
PRDX4	255	252	264	292
ACOT9	293	305	227	189
SAT1-DT	2	2	3	0
SAT1	126	189	289	321
LOC127933115	0	0	0	0
APOO	246	304	317	339
CXorf58	1	1	0	0
KLHL15	294	341	249	275
EIF2S3	1176	1338	1212	1179
LOC124905261	7	5	3	4
LOC124905260	1	2	2	0
LOC124900492	0	0	0	0
ZFX-AS1	0	2	0	0
ZFX	983	896	947	788
SUPT20HL2	3	0	2	0
SUPT20HL1	0	0	3	0
PDK3	807	881	856	810
PCYT1B	37	36	41	39
PCYT1B-AS1	0	0	0	1
LOC124905262	0	0	0	0
POLA1	496	447	337	384
SCARNA23	0	0	0	0
LOC124905263	12	14	5	8
ARX	0	0	0	0
LOC107985652	0	0	0	1
LOC107985707	0	0	0	0
MAGEB18	0	0	0	0
MAGEB6B	0	2	0	0
MAGEB6	0	0	0	0
MAGEB5	0	0	0	0
VENTXP1	0	1	0	0
LOC124905231	0	1	0	2
LOC105373150	18	10	12	9
PPP4R3C	0	0	0	0
DCAF8L2	2	1	2	5
MAGEB10	0	0	0	1
DCAF8L1	0	0	0	0
LOC105373151	0	0	0	0
LOC105373152	0	0	0	0
MIR6134	0	0	0	0
IL1RAPL1	195	207	96	101
MIR4666B	2	0	1	1
LOC107985632	0	0	0	0
MAGEB2	0	0	0	0
